Light Source:,LAV2-SW,,,,
Filter:,"Tricolor 457 +/- 22 nm, 530 +/- 20 nm, 628 +/- 28 nm",,,,
Camera:,"IDS USB 3.0 Camera, Model UI-3060CPC",,,,
Wavelength (nm),Relative Light Intensity (fraction),Light Filter (fraction),Relative Camera Sensitivity for Red (fraction),Relative Camera Sensitivity for Green (fraction),Relative Camera Sensitivity for Blue (fraction)
574.1,0.385801951,0,0.212746564,0.517599004,0.024895769
574.2,0.385746664,0,0.214396444,0.517023199,0.024847189
574.3,0.385691866,0,0.216163249,0.516449615,0.024798932
574.4,0.385637625,0,0.218091117,0.5158779,0.024750965
574.5,0.38558394,0,0.220224187,0.5153077,0.024703259
574.6,0.385530701,0,0.22261189,0.514738664,0.024655784
574.7,0.385477862,0,0.225910134,0.514170439,0.024608507
574.8,0.385425377,0,0.230043005,0.513602673,0.024561398
574.9,0.385373201,0,0.234283852,0.513035013,0.024514427
575,0.385321288,0,0.237906022,0.512467107,0.024467562
575.1,0.385269592,0,0.240320088,0.511898602,0.024420773
575.2,0.385218069,0,0.242178936,0.511329147,0.024374029
575.3,0.385166671,0,0.243749819,0.510758387,0.024327299
575.4,0.385115354,0,0.24510081,0.510185972,0.024280553
575.5,0.385064072,0,0.246299982,0.509611549,0.024233759
575.6,0.385012779,0,0.247415408,0.509034765,0.024186887
575.7,0.38496143,0,0.248515161,0.508455268,0.024139906
575.8,0.384909979,0,0.249667315,0.507872706,0.024092786
575.9,0.384858381,0,0.250939944,0.507286725,0.024045494
576,0.384806589,0,0.252401119,0.506696975,0.023998001
576.1,0.384754559,0,0.254118915,0.506103101,0.023950276
576.2,0.384702245,0,0.25626016,0.505504752,0.023902288
576.3,0.3846496,0,0.259200998,0.504901576,0.023854006
576.4,0.38459658,0,0.262663769,0.50429322,0.023805399
576.5,0.384543138,0,0.266293486,0.503681289,0.023756437
576.6,0.38448923,0,0.269735156,0.50306979,0.023707088
576.7,0.384434809,0,0.27263379,0.502458517,0.023657322
576.8,0.384379831,0,0.274686619,0.501847103,0.023607109
576.9,0.384324248,0,0.276308891,0.501235178,0.023556417
577,0.384268016,0,0.277713198,0.500622376,0.023505215
577.1,0.38421109,0,0.27894684,0.500008328,0.023453473
577.2,0.384153423,0,0.280057116,0.499392666,0.02340116
577.3,0.384094969,0,0.281091327,0.498775023,0.023348245
577.4,0.384035684,0,0.282096772,0.498155031,0.023294697
577.5,0.383975522,0,0.283120751,0.497532321,0.023240486
577.6,0.383914436,0,0.284210564,0.496906526,0.02318558
577.7,0.383852382,0,0.285413509,0.496277278,0.023129949
577.8,0.383789314,0,0.286776887,0.495644208,0.023073563
577.9,0.383725203,0,0.288338883,0.49500695,0.023016389
578,0.383660582,0,0.29006538,0.494365134,0.022958398
578.1,0.383595646,0,0.291941743,0.493718394,0.022899559
578.2,0.383530298,0,0.293962704,0.493066361,0.022839709
578.3,0.383464438,0,0.296122996,0.492408667,0.02277874
578.4,0.383397966,0,0.298417352,0.491744945,0.022716697
578.5,0.383330786,0,0.300855895,0.491074826,0.022653629
578.6,0.383262796,0,0.30370122,0.490397943,0.022589581
578.7,0.3831939,0,0.306864831,0.489713927,0.022524601
578.8,0.383123997,0,0.310102354,0.489022411,0.022458734
578.9,0.383052989,0,0.313169416,0.488323027,0.022392028
579,0.382980777,0,0.315995761,0.487615406,0.02232453
579.1,0.382907262,0,0.319085434,0.486899182,0.022256287
579.2,0.382832345,0,0.322308792,0.486173985,0.022187344
579.3,0.382755928,0,0.325455089,0.485439449,0.022117749
579.4,0.382677912,0,0.328313575,0.484692939,0.022047548
579.5,0.382598197,0,0.330673506,0.48392912,0.021976789
579.6,0.382516686,0,0.332324132,0.483148865,0.021905517
579.7,0.382433278,0,0.333054708,0.482353347,0.02183378
579.8,0.382347875,0,0.331485822,0.481543738,0.021761625
579.9,0.382260379,0,0.330196733,0.480721211,0.021689097
580,0.38217069,0,0.330665421,0.47988694,0.021616245
580.1,0.38207871,0,0.331673134,0.479042096,0.021543114
580.2,0.381984339,0,0.333138287,0.478187852,0.021469751
580.3,0.381887479,0,0.334979294,0.477325382,0.021396204
580.4,0.381787694,0,0.337114568,0.476455857,0.021322518
580.5,0.38168341,0,0.339462525,0.475580451,0.021248741
580.6,0.381574599,0,0.341941578,0.474700337,0.021174919
580.7,0.381461444,0,0.344470142,0.473816686,0.021101099
580.8,0.381344128,0,0.346966631,0.472930672,0.021027327
580.9,0.381222834,0,0.349349458,0.472043468,0.020953651
581,0.381097746,0,0.351571205,0.471156246,0.020880117
581.1,0.380969047,0,0.35388489,0.470270178,0.020806772
581.2,0.380836919,0,0.356332117,0.469386439,0.020733663
581.3,0.380701547,0,0.358879244,0.4685062,0.020660836
581.4,0.380563114,0,0.361492629,0.467630634,0.020588338
581.5,0.380421802,0,0.364138631,0.466760913,0.020516216
581.6,0.380277795,0,0.366783607,0.465897926,0.020444516
581.7,0.380131277,0,0.369393915,0.465027854,0.020373286
581.8,0.379982429,0,0.371935915,0.464143912,0.020302572
581.9,0.379831437,0,0.374376542,0.463247993,0.02023242
582,0.379678482,0,0.376793795,0.462341985,0.020162878
582.1,0.379523748,0,0.379241507,0.461427782,0.020093992
582.2,0.379367418,0,0.381692046,0.460507274,0.020025809
582.3,0.379209676,0,0.38411778,0.459582351,0.019958376
582.4,0.379050705,0,0.386491077,0.458654906,0.019891739
582.5,0.378890688,0,0.388784308,0.457726828,0.019825946
582.6,0.378729808,0,0.390969839,0.45680001,0.019761042
582.7,0.378568248,0,0.39302004,0.455876342,0.019697074
582.8,0.378406192,0,0.394907278,0.454957716,0.01963409
582.9,0.378243823,0,0.396627314,0.454046022,0.019572136
583,0.378081325,0,0.398230887,0.453143151,0.019511259
583.1,0.377918879,0,0.399736015,0.452250995,0.019451505
583.2,0.37775667,0,0.401158727,0.451371445,0.019392922
583.3,0.37759357,0,0.40251505,0.450506392,0.019335556
583.4,0.377427856,0,0.403821013,0.449657726,0.019279453
583.5,0.377259619,0,0.405092644,0.448827339,0.01922466
583.6,0.377088965,0,0.406345971,0.448017123,0.019171225
583.7,0.376916,0,0.407597021,0.447228967,0.019119194
583.8,0.376740829,0,0.408861824,0.446464764,0.019068613
583.9,0.376563557,0,0.410156408,0.445726404,0.01901953
584,0.376384291,0,0.411496799,0.445015778,0.018971991
584.1,0.376203135,0,0.412899028,0.444336387,0.018926042
584.2,0.376020196,0,0.414379121,0.443688723,0.018881556
584.3,0.375835578,0,0.41591882,0.4430695,0.018838224
584.4,0.375649387,0,0.417456039,0.442475428,0.01879599
584.5,0.375461729,0,0.419001593,0.441903216,0.0187548
584.6,0.375272709,0,0.420569153,0.441349574,0.018714603
584.7,0.375082432,0,0.42217239,0.44081121,0.018675347
584.8,0.374891005,0,0.423824975,0.440284834,0.018636979
584.9,0.374698532,0,0.425540578,0.439767156,0.018599447
585,0.37450512,0,0.42733287,0.439254885,0.018562698
585.1,0.374310873,0,0.429215522,0.43874473,0.018526682
585.2,0.374115897,0,0.431202204,0.4382334,0.018491344
585.3,0.373920298,0,0.433306588,0.437717605,0.018456633
585.4,0.373724181,0,0.435717966,0.437194054,0.018422498
585.5,0.373527652,0,0.438569375,0.436659456,0.018388884
585.6,0.373330816,0,0.441652325,0.436110521,0.018355741
585.7,0.373133779,0,0.444755854,0.435543958,0.018323016
585.8,0.372936646,0,0.447668997,0.434956477,0.018290657
585.9,0.372739522,0,0.450180791,0.434344786,0.018258611
586,0.372542475,0,0.452203764,0.433705596,0.018226826
586.1,0.372345402,0,0.454017414,0.433035614,0.01819525
586.2,0.372148182,0,0.455678493,0.432331552,0.018163831
586.3,0.371950696,0,0.457222229,0.43158757,0.018132517
586.4,0.371752827,0,0.45868385,0.430777003,0.018101255
586.5,0.371554455,0,0.460098584,0.429900353,0.018069992
586.6,0.371355462,0,0.461493201,0.428966201,0.018038678
586.7,0.37115573,0,0.462836668,0.427983131,0.018007259
586.8,0.370955139,0,0.464128058,0.426959723,0.017975683
586.9,0.370753571,0,0.46537565,0.425904561,0.017943898
587,0.370550908,0,0.466587719,0.424826226,0.017911852
587.1,0.370347031,0,0.467772544,0.423733299,0.017879492
587.2,0.370141821,0,0.468938403,0.422634365,0.017846767
587.3,0.36993516,0,0.470093574,0.421538004,0.017813623
587.4,0.369726929,0,0.471246332,0.420452798,0.017780009
587.5,0.369517009,0,0.472404957,0.41938733,0.017745873
587.6,0.369305283,0,0.473577726,0.418350182,0.017711162
587.7,0.369091631,0,0.474764711,0.417349936,0.017675823
587.8,0.368875934,0,0.475939199,0.416395173,0.017639806
587.9,0.368658075,0,0.477103094,0.415493723,0.017603057
588,0.368437934,0,0.478261892,0.414632963,0.017565524
588.1,0.368215394,0,0.479421086,0.41380235,0.017527155
588.2,0.367990334,0,0.480586173,0.412997723,0.017487902
588.3,0.367762638,0,0.481762647,0.412214924,0.017447811
588.4,0.367532185,0,0.482956003,0.411449792,0.017406937
588.5,0.367298812,0,0.484179889,0.410698167,0.017365313
588.6,0.367058745,0,0.48544581,0.409955888,0.01732297
588.7,0.366810275,0,0.486743485,0.409218796,0.01727994
588.8,0.366554291,0,0.488062227,0.40848273,0.017236254
588.9,0.36629168,0,0.48939135,0.407743531,0.017191944
589,0.366023327,0,0.490720164,0.406997039,0.017147042
589.1,0.365750122,0,0.492037984,0.406239092,0.017101579
589.2,0.365472951,0,0.49333412,0.405465532,0.017055588
589.3,0.365192701,0,0.494597887,0.404672198,0.0170091
589.4,0.364910259,0,0.495818595,0.403854929,0.016962147
589.5,0.364626512,0,0.496985558,0.403009567,0.01691476
589.6,0.364342349,0,0.498088089,0.40213195,0.016866971
589.7,0.364058655,0,0.499118517,0.401216932,0.016818813
589.8,0.363776318,0,0.500098591,0.400258004,0.016770315
589.9,0.363496226,0,0.501038742,0.39925954,0.016721512
590,0.363219266,0,0.501943774,0.398227372,0.016672433
590.1,0.362946324,0,0.502818488,0.397167335,0.016623111
590.2,0.362678288,0,0.503667689,0.396085262,0.016573578
590.3,0.362416045,0,0.504496179,0.394986987,0.016523865
590.4,0.362160482,0,0.505308761,0.393878344,0.016474003
590.5,0.361912487,0,0.506110238,0.392765166,0.016424026
590.6,0.361672946,0,0.506905413,0.391653288,0.016373964
590.7,0.361442748,0,0.50769909,0.390548542,0.016323849
590.8,0.361222646,0,0.508496071,0.389456763,0.016273713
590.9,0.361011966,0,0.509301158,0.388383784,0.016223587
591,0.360809507,0,0.510119156,0.387330101,0.016173504
591.1,0.360614117,0,0.510954867,0.386276897,0.016123495
591.2,0.360424644,0,0.511813094,0.385223313,0.016073591
591.3,0.360239935,0,0.512704821,0.384170985,0.016023825
591.4,0.360058839,0,0.513635727,0.383121546,0.015974229
591.5,0.359880203,0,0.514595119,0.382076632,0.015924833
591.6,0.359702876,0,0.515572119,0.381037877,0.015875669
591.7,0.359525705,0,0.51655585,0.380006915,0.01582677
591.8,0.359347538,0,0.517535435,0.378985382,0.015778167
591.9,0.359167223,0,0.518499996,0.377974912,0.015729892
592,0.358983609,0,0.519438657,0.37697567,0.015681977
592.1,0.358795542,0,0.520340541,0.375985618,0.015634452
592.2,0.358601871,0,0.521194769,0.375003751,0.015587351
592.3,0.358401444,0,0.521990466,0.374029073,0.015540704
592.4,0.358193109,0,0.522716753,0.373060588,0.015494544
592.5,0.357977048,0,0.52337027,0.3720973,0.015448901
592.6,0.357756553,0,0.524001193,0.371138213,0.015403809
592.7,0.357532001,0,0.524620625,0.370182332,0.015359298
592.8,0.357303554,0,0.525228258,0.36922866,0.0153154
592.9,0.357071376,0,0.525823789,0.368276203,0.015272148
593,0.356835629,0,0.526406911,0.367323963,0.015229572
593.1,0.356596476,0,0.526977318,0.366370946,0.015187704
593.2,0.35635408,0,0.527534705,0.365416156,0.015146577
593.3,0.356108603,0,0.528078766,0.36446283,0.015106222
593.4,0.355860209,0,0.528609195,0.363514321,0.01506667
593.5,0.35560906,0,0.529125687,0.362569892,0.015027954
593.6,0.355355318,0,0.529627937,0.361628808,0.014990104
593.7,0.355099147,0,0.530115637,0.360690332,0.014953154
593.8,0.354840709,0,0.530588483,0.359753727,0.014916973
593.9,0.354580168,0,0.53104617,0.358818259,0.014880972
594,0.354317685,0,0.531488391,0.357883189,0.014845094
594.1,0.354053424,0,0.53191484,0.356947783,0.014809344
594.2,0.353787547,0,0.532325213,0.356011304,0.014773725
594.3,0.353520218,0,0.532719203,0.355073016,0.01473824
594.4,0.353251598,0,0.533096504,0.354132182,0.014702893
594.5,0.352981851,0,0.533456812,0.353188066,0.014667688
594.6,0.352711139,0,0.53379982,0.352239933,0.014632628
594.7,0.352439626,0,0.534125223,0.351287045,0.014597717
594.8,0.352167473,0,0.534432714,0.350328668,0.014562959
594.9,0.351894844,0,0.534721989,0.349364063,0.014528356
595,0.351621902,0,0.534994714,0.348392543,0.014493913
595.1,0.351348312,0,0.535259271,0.347414659,0.014459633
595.2,0.351071902,0,0.535516766,0.346431177,0.01442552
595.3,0.35079254,0,0.535767342,0.345442592,0.014391578
595.4,0.350510393,0,0.536011143,0.344449396,0.014357809
595.5,0.350225628,0,0.536248309,0.343452085,0.014324218
595.6,0.349938413,0,0.536478984,0.342451153,0.014290807
595.7,0.349648915,0,0.536703309,0.341447093,0.014257582
595.8,0.349357302,0,0.536921429,0.3404404,0.014224545
595.9,0.34906374,0,0.537133484,0.339431568,0.014191699
596,0.348768397,0,0.537339618,0.338421091,0.014159049
596.1,0.348471441,0,0.537539974,0.337409463,0.014126599
596.2,0.348173039,0,0.537734692,0.336397179,0.01409435
596.3,0.347873357,0,0.537923917,0.335384733,0.014062308
596.4,0.347572565,0,0.53810779,0.334372618,0.014030476
596.5,0.347270828,0,0.538286454,0.333361329,0.013998857
596.6,0.346968315,0,0.538460052,0.332351265,0.013967455
596.7,0.346665192,0,0.538628726,0.331335953,0.013936273
596.8,0.346361627,0,0.538792618,0.330312755,0.013905316
596.9,0.346057788,0,0.538951872,0.329283818,0.013874586
597,0.345753841,0,0.539106629,0.32825129,0.013844087
597.1,0.345449954,0,0.539257031,0.327217319,0.013813824
597.2,0.345146295,0,0.539403223,0.326184053,0.013783799
597.3,0.344843031,0,0.539545345,0.32515364,0.013754016
597.4,0.344540328,0,0.539683541,0.324128227,0.013724478
597.5,0.344238356,0,0.539817952,0.323109962,0.01369519
597.6,0.34393728,0,0.539948722,0.322100993,0.013666154
597.7,0.343637268,0,0.540075994,0.321103468,0.013637375
597.8,0.343338365,0,0.540201141,0.320119535,0.013608856
597.9,0.343040383,0,0.540328523,0.319151226,0.0135806
598,0.342743185,0,0.540457786,0.318196675,0.013552611
598.1,0.342446634,0,0.540588108,0.317253596,0.013524894
598.2,0.342150594,0,0.540718669,0.316320808,0.01349745
598.3,0.341854927,0,0.540848647,0.315397127,0.013470284
598.4,0.341559496,0,0.54097722,0.31448137,0.0134434
598.5,0.341264166,0,0.541103567,0.313572356,0.013416801
598.6,0.340968798,0,0.541226867,0.312668902,0.01339049
598.7,0.340673257,0,0.541346298,0.311769824,0.013364472
598.8,0.340377405,0,0.541461039,0.31087394,0.013338749
598.9,0.340081106,0,0.541570269,0.309980068,0.013313326
599,0.339784222,0,0.541673167,0.309087025,0.013288206
599.1,0.339486618,0,0.54176891,0.308193628,0.013263392
599.2,0.339188155,0,0.541856678,0.307298695,0.013238889
599.3,0.338888698,0,0.541935649,0.306401043,0.013214699
599.4,0.338588109,0,0.542005002,0.30549949,0.013190826
599.5,0.338286252,0,0.542063915,0.304592852,0.013167274
599.6,0.337982989,0,0.542111568,0.303679948,0.013144047
599.7,0.337678185,0,0.542147138,0.302760547,0.013121148
599.8,0.337371702,0,0.542169805,0.301840159,0.013098581
599.9,0.337063403,0,0.542178747,0.300919727,0.013076348
600,0.336753152,0,0.542175056,0.299999082,0.013054455
600.1,0.336440811,0,0.542161904,0.299078054,0.013032904
600.2,0.336126245,0,0.54214014,0.298156471,0.013011698
600.3,0.335809315,0,0.542110582,0.297234165,0.012990843
600.4,0.335489886,0,0.542074045,0.296310964,0.01297034
600.5,0.33516782,0,0.542031345,0.295386699,0.012950195
600.6,0.334842608,0,0.541983299,0.294461198,0.012930413
600.7,0.334513465,0,0.541930722,0.293534292,0.012910994
600.8,0.334180635,0,0.54187443,0.292605811,0.012891926
600.9,0.333844399,0,0.541815241,0.291675585,0.012873198
601,0.333505041,0,0.541753969,0.290743442,0.012854799
601.1,0.333162842,0,0.541691431,0.289809213,0.012836718
601.2,0.332818084,0,0.541628443,0.288872727,0.012818944
601.3,0.332471051,0,0.541565821,0.287933815,0.012801465
601.4,0.332122024,0,0.541504382,0.286992306,0.012784271
601.5,0.331771285,0,0.54144494,0.28604803,0.012767349
601.6,0.331419118,0,0.541388314,0.285100816,0.01275069
601.7,0.331065804,0,0.541335318,0.284150494,0.012734281
601.8,0.330711626,0,0.541286666,0.283195904,0.012718113
601.9,0.330356865,0,0.54124041,0.282231609,0.012702172
602,0.330001805,0,0.541195387,0.281257983,0.012686449
602.1,0.329646728,0,0.541151423,0.280276425,0.012670932
602.2,0.329291915,0,0.541108342,0.279288336,0.012655611
602.3,0.32893765,0,0.541065971,0.278295113,0.012640473
602.4,0.328584214,0,0.541024133,0.277298158,0.012625507
602.5,0.32823189,0,0.540982653,0.276298869,0.012610703
602.6,0.327880961,0,0.540941358,0.275298646,0.01259605
602.7,0.327531708,0,0.540900071,0.274298888,0.012581536
602.8,0.327184413,0,0.540858618,0.273300995,0.012567149
602.9,0.32683934,0,0.540816824,0.272306367,0.01255288
603,0.326495401,0,0.540774514,0.271316402,0.012538716
603.1,0.326151831,0,0.540731513,0.270332501,0.012524647
603.2,0.325808612,0,0.540687645,0.269356063,0.012510661
603.3,0.325465728,0,0.540642737,0.268388488,0.012496747
603.4,0.325123163,0,0.540596612,0.267431174,0.012482895
603.5,0.324780901,0,0.540549097,0.266485522,0.012469092
603.6,0.324438925,0,0.540500015,0.265552931,0.012455328
603.7,0.324097219,0,0.540449193,0.264634761,0.012441591
603.8,0.323755766,0,0.540396454,0.263729545,0.012427871
603.9,0.32341455,0,0.540341624,0.262835187,0.012414156
604,0.323073555,0,0.540284529,0.261950666,0.012400435
604.1,0.322732764,0,0.540224993,0.261074958,0.012386697
604.2,0.32239216,0,0.54016284,0.260207042,0.01237293
604.3,0.322051728,0,0.540097653,0.259345896,0.012359124
604.4,0.321711451,0,0.540026921,0.258490495,0.012345267
604.5,0.321371313,0,0.5399503,0.25763982,0.012331349
604.6,0.321031297,0,0.539868134,0.256792846,0.012317358
604.7,0.320691387,0,0.539780763,0.255948551,0.012303282
604.8,0.320351566,0,0.53968853,0.255105914,0.012289111
604.9,0.320011818,0,0.539591777,0.254263911,0.012274834
605,0.319672127,0,0.539490847,0.253421521,0.012260439
605.1,0.319332476,0,0.539386083,0.252577721,0.012245915
605.2,0.31899285,0,0.539277825,0.251731681,0.012231252
605.3,0.318652881,0,0.539166416,0.250883787,0.012216437
605.4,0.318312297,0,0.5390522,0.250034609,0.01220146
605.5,0.317971192,0,0.538935517,0.249184687,0.012186309
605.6,0.317629663,0,0.538816711,0.248334558,0.012170974
605.7,0.317287805,0,0.538696122,0.247484762,0.012155443
605.8,0.316945715,0,0.538574095,0.246635835,0.012139705
605.9,0.316603487,0,0.538450971,0.245788318,0.012123749
606,0.31626122,0,0.538327092,0.244942749,0.012107564
606.1,0.315919007,0,0.5382028,0.244099665,0.012091108
606.2,0.315576944,0,0.538078438,0.243259606,0.012073967
606.3,0.315235129,0,0.537954348,0.242423109,0.01205605
606.4,0.314893656,0,0.537830873,0.241590714,0.012037405
606.5,0.314552622,0,0.537708354,0.240762959,0.012018083
606.6,0.314212122,0,0.537587134,0.239940383,0.011998132
606.7,0.313872252,0,0.537467555,0.239123523,0.011977602
606.8,0.313533109,0,0.537349959,0.238312918,0.011956542
606.9,0.313194787,0,0.537234689,0.237509107,0.011935
607,0.312857383,0,0.537122087,0.236712629,0.011913027
607.1,0.312520993,0,0.537012494,0.235924021,0.011890671
607.2,0.312185712,0,0.536906255,0.235143823,0.011867981
607.3,0.311851637,0,0.536802721,0.234374066,0.011845008
607.4,0.311518863,0,0.536700358,0.233619283,0.011821799
607.5,0.311187487,0,0.536599064,0.232878126,0.011798404
607.6,0.310857603,0,0.536498763,0.232148789,0.011774873
607.7,0.310529309,0,0.536399378,0.231429462,0.011751254
607.8,0.310202699,0,0.536300832,0.230718338,0.011727596
607.9,0.309878612,0,0.536203048,0.230013608,0.01170395
608,0.309558093,0,0.536105949,0.229313466,0.011680363
608.1,0.309240817,0,0.536009458,0.228616101,0.011656886
608.2,0.308926439,0,0.535913498,0.227919707,0.011633567
608.3,0.308614617,0,0.535817992,0.227222476,0.011610456
608.4,0.308305005,0,0.535722863,0.226522599,0.011587601
608.5,0.307997261,0,0.535628034,0.225818268,0.011565053
608.6,0.307691041,0,0.535533428,0.225107675,0.01154286
608.7,0.307386001,0,0.535438969,0.224389012,0.011521071
608.8,0.307081796,0,0.535344578,0.223660471,0.011499735
608.9,0.306778084,3.91E-05,0.535250181,0.222920244,0.011478903
609,0.306474521,0.000400288,0.535155698,0.222166523,0.011458622
609.1,0.306170761,0.000774312,0.535061054,0.2213975,0.011438942
609.2,0.305866463,0.001161295,0.534966171,0.220610252,0.011419913
609.3,0.305561282,0.005941984,0.534870972,0.219788288,0.011401583
609.4,0.305254874,0.01904394,0.534775381,0.218934364,0.011384002
609.5,0.304946896,0.039754422,0.53467932,0.218058505,0.011367218
609.6,0.304637003,0.067360682,0.534582713,0.217170731,0.011351282
609.7,0.304324853,0.101149973,0.534485483,0.216281068,0.011336242
609.8,0.3040101,0.140409547,0.534387552,0.215399536,0.011322147
609.9,0.303692402,0.184426657,0.534288843,0.21453616,0.011309047
610,0.303371414,0.232488554,0.534189281,0.213700962,0.011296991
610.1,0.303046793,0.283882492,0.534088787,0.212903965,0.011286028
610.2,0.302718195,0.337895723,0.533987284,0.212150894,0.011276207
610.3,0.302385277,0.3938155,0.533884697,0.211428928,0.011267577
610.4,0.302047693,0.450929074,0.533780947,0.210732504,0.011260188
610.5,0.301704397,0.508523698,0.533675958,0.210057366,0.011254088
610.6,0.301353668,0.565886624,0.533569653,0.209399257,0.011249328
610.7,0.300996024,0.622305106,0.533461955,0.208753922,0.011245956
610.8,0.300632097,0.677066396,0.533352786,0.208117103,0.011244021
610.9,0.300262516,0.729457745,0.53324207,0.207484544,0.011243563
611,0.299887911,0.778766406,0.533129842,0.20685199,0.01124431
611.1,0.299508913,0.824279632,0.533016174,0.206215184,0.011246097
611.2,0.299126151,0.865284676,0.532901138,0.20556987,0.011248891
611.3,0.298740256,0.901068789,0.532784805,0.204911791,0.011252662
611.4,0.298351857,0.930919224,0.532667249,0.204236691,0.01125738
611.5,0.297961585,0.954123234,0.53254854,0.203540314,0.011263013
611.6,0.297570071,0.96996807,0.532428751,0.202818412,0.011269531
611.7,0.297177944,0.977740986,0.532307954,0.202069137,0.011276903
611.8,0.296785833,0.978816505,0.53218622,0.201294896,0.011285099
611.9,0.296394371,0.979370433,0.532063623,0.200498325,0.011294087
612,0.296004186,0.979871372,0.531940234,0.199682057,0.011303836
612.1,0.295615908,0.980324024,0.531816126,0.198848728,0.011314316
612.2,0.295230169,0.980733089,0.531691369,0.198000973,0.011325496
612.3,0.294847597,0.981103272,0.531566036,0.197141425,0.011337346
612.4,0.294468823,0.981439273,0.5314402,0.19627272,0.011349834
612.5,0.294094478,0.981745794,0.531313932,0.195397493,0.01136293
612.6,0.293725191,0.982027538,0.531187304,0.194518379,0.011376603
612.7,0.293361592,0.982289207,0.531060389,0.193638011,0.011390822
612.8,0.293004312,0.982535502,0.530933257,0.192759026,0.011405556
612.9,0.29265398,0.982771127,0.530805983,0.191884056,0.011420775
613,0.292311227,0.983000782,0.530678637,0.191015739,0.011436447
613.1,0.291975842,0.983229169,0.530551291,0.190156707,0.011452543
613.2,0.291644479,0.983460992,0.530424018,0.189309596,0.011469031
613.3,0.291316588,0.983700908,0.530296889,0.18847704,0.01148588
613.4,0.290992021,0.983949424,0.530169977,0.187661675,0.01150306
613.5,0.29067063,0.984203525,0.530043353,0.186866135,0.01152054
613.6,0.290352267,0.984460931,0.529917091,0.186093055,0.011538288
613.7,0.290036783,0.984719359,0.529791261,0.185345069,0.011556276
613.8,0.28972403,0.984976527,0.529665936,0.184624813,0.01157447
613.9,0.289413859,0.985230154,0.529541183,0.183932377,0.011592842
614,0.289106124,0.985477957,0.529416118,0.183254694,0.011611359
614.1,0.288800674,0.985717654,0.529290089,0.182589023,0.011629991
614.2,0.288497362,0.985946964,0.529163197,0.181934785,0.011648708
614.3,0.28819604,0.986163605,0.529035547,0.181291398,0.011667479
614.4,0.287896559,0.986365294,0.528907242,0.180658281,0.011686272
614.5,0.28759877,0.98654975,0.528778385,0.180034854,0.011705057
614.6,0.287302527,0.98671469,0.528649079,0.179420536,0.011723804
614.7,0.28700768,0.986857834,0.528519429,0.178814746,0.011742481
614.8,0.286714081,0.986976898,0.528389536,0.178216904,0.011761057
614.9,0.286421581,0.987069601,0.528259506,0.177626429,0.011779503
615,0.286130033,0.987133661,0.528129439,0.177042739,0.011797786
615.1,0.285839289,0.987166796,0.527999441,0.176465255,0.011815877
615.2,0.285549199,0.987171054,0.527869615,0.175893396,0.011833745
615.3,0.285259615,0.987171054,0.527740063,0.17532658,0.011851358
615.4,0.28497039,0.987171054,0.527610889,0.174764228,0.011868686
615.5,0.284681375,0.987171054,0.527482196,0.174205758,0.011885698
615.6,0.284392421,0.987171054,0.527354088,0.173650589,0.011902364
615.7,0.284103381,0.987171054,0.527226667,0.173098142,0.011918652
615.8,0.283814106,0.987171054,0.527100039,0.172547835,0.011934532
615.9,0.283524447,0.987171054,0.526974304,0.171999087,0.011949973
616,0.283234257,0.987171054,0.526849567,0.171451318,0.011964944
616.1,0.282943387,0.987171054,0.526725932,0.170903947,0.011979415
616.2,0.282651689,0.987171054,0.526603501,0.170359379,0.011993354
616.3,0.282359015,0.987171054,0.526482378,0.169821083,0.012006732
616.4,0.282065215,0.987171054,0.526362666,0.169288699,0.012019516
616.5,0.281770143,0.987171054,0.526244468,0.168761847,0.012031677
616.6,0.281473649,0.987171054,0.526127888,0.168240148,0.012043183
616.7,0.281176614,0.987171054,0.52601303,0.167723224,0.012054004
616.8,0.280880467,0.987171054,0.525900121,0.167210696,0.012064109
616.9,0.280585131,0.987171054,0.525789168,0.166702184,0.012073467
617,0.280290513,0.987171054,0.52568003,0.166197312,0.012082047
617.1,0.27999652,0.987171054,0.525572568,0.165695699,0.012089819
617.2,0.27970306,0.987171054,0.52546664,0.165196966,0.012096753
617.3,0.279410039,0.987171054,0.525362106,0.164700736,0.012103164
617.4,0.279117366,0.987171054,0.525258825,0.164206628,0.012109333
617.5,0.278824946,0.987171054,0.525156656,0.163714266,0.012115271
617.6,0.278532689,0.987171054,0.525055458,0.163223269,0.012120984
617.7,0.2782405,0.987171054,0.524955091,0.162733258,0.012126481
617.8,0.277948286,0.987171054,0.524855413,0.162243856,0.012131771
617.9,0.277655956,0.987171054,0.524756285,0.161754683,0.01213686
618,0.277363417,0.987155225,0.524657565,0.161265361,0.012141759
618.1,0.277070575,0.987048246,0.524559114,0.16077551,0.012146474
618.2,0.276777338,0.986855858,0.524460789,0.160284753,0.012151015
618.3,0.276483613,0.986596319,0.52436245,0.159792709,0.012155389
618.4,0.276189307,0.986287886,0.524263956,0.159299001,0.012159604
618.5,0.275894328,0.985948816,0.524165168,0.15880325,0.012163669
618.6,0.275598583,0.985597366,0.524065943,0.158305076,0.012167592
618.7,0.275301979,0.985251794,0.523966142,0.157804102,0.012171381
618.8,0.275004424,0.984930356,0.523865624,0.157299948,0.012175045
618.9,0.274705823,0.984651312,0.523764247,0.156792235,0.012178592
